time,n,e,d,u,v,w,p,q,r,max_penetration
24.8,3.523649535928249,0.017353973303506656,1.2011205339298396,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.82,3.525649535928249,0.017353973303506656,1.2013205339298396,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.84,3.5276495359282487,0.017353973303506656,1.2015205339298396,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.86,3.5296495359282485,0.017353973303506656,1.2017205339298396,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.88,3.5316495359282483,0.017353973303506656,1.2019205339298396,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.900000000000002,3.533649535928248,0.017353973303506656,1.2021205339298395,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.92,3.535649535928248,0.017353973303506656,1.2023205339298395,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.94,3.5376495359282476,0.017353973303506656,1.2025205339298395,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.96,3.5396495359282474,0.017353973303506656,1.2027205339298395,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
24.98,3.541649535928247,0.017353973303506656,1.2029205339298394,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.0,3.543649535928247,0.017353973303506656,1.2031205339298394,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
